7.0, 0.03, 1925.0, 499.0, 1.40625, 1.622112, 1638233724.418662
7.0, 0.02, 1925.0, 499.0, 1.390625, 1.667002, 1638233726.437755
7.0, 0.02, 1925.0, 499.0, 1.421875, 1.575508, 1638233728.128211
7.0, 0.04, 1925.0, 499.0, 1.484375, 2.346547, 1638233730.592902
7.0, 0.02, 1925.0, 499.0, 1.453125, 1.678167, 1638233732.508079
7.0, 0.03, 1925.0, 499.0, 1.46875, 2.150486, 1638233734.918042
7.0, 0.04, 1925.0, 499.0, 1.546875, 2.442224, 1638233737.557694
7.0, 0.04, 1925.0, 499.0, 1.546875, 2.328311, 1638233740.195905
7.0, 0.02, 1926.0, 499.0, 1.46875, 1.941194, 1638233742.429842
7.0, 0.04, 1925.0, 499.0, 1.4375, 2.203326, 1638233744.725857
